activity,activityuom,customershipto,customerpersonnum,productsalesusenum,Request_ID,Sequence
30,2,2100001471,3000046615,483,6000340602,1
30,2,2100001471,3000046615,483,6000340603,1
30,2,2100001471,3000046615,483,6000340604,1
30,2,2100001471,3000046615,483,6000340605,1
30,2,2100001471,3000046615,483,6000340606,1
26,2,2100001471,3000085007,526,6000340607,1
8,2,2100001471,3000085007,526,6000340608,1
30,2,2100001471,360000446,522,6000340609,1
5.4,2,2100001471,940001386,14843,6000340610,1
24,2,2100001471,960000854,521,6000340611,1
8,2,2100001471,960000854,521,6000340612,1
8,2,2100001471,960000854,521,6000340613,1
24,2,2100001471,960000854,521,6000340614,1
8,2,2100001471,960000854,521,6000340615,1
8,2,2100001471,960000854,521,6000340616,1
24,2,2100001471,960000854,521,6000340617,1
24,2,2100001471,960000854,521,6000340618,1
24,2,2100001471,960000854,521,6000340619,1
8,2,2100001471,960000854,521,6000340620,1
8,2,2100001471,960000854,521,6000340621,1
24,2,2100001471,960000854,521,6000340622,1
24,2,2100001471,960000854,521,6000340623,1
8,2,2100001471,960000854,521,6000340624,1
25,2,2100001471,3000033520,387,6000340625,1
25,2,2100001471,3000033520,387,6000340626,1
25,2,2100001471,3000033520,387,6000340627,1
25,2,2100001471,3000033520,387,6000340628,1
25,2,2100001471,3000033520,387,6000340629,1
6,2,2100001471,3000033520,391,6000340630,1
36,2,2100001471,1330001973,483,6000340631,1
9,2,2100001471,1330001973,3035,6000340632,1
30,2,2100001471,750002600,522,6000340633,1
30,2,2100001471,750002600,522,6000340634,1
30,2,2100001471,750002600,522,6000340635,1
10,2,2100001471,750002600,4176,6000340636,1
10,2,2100001471,750002600,4176,6000340637,1
10,2,2100001471,750002600,4176,6000340638,1
10,2,2100001471,750002600,4176,6000340639,1
10,2,2100001471,750002600,4176,6000340640,1
30,2,2100001471,750002600,522,6000340641,1
30,2,2100001471,750002600,522,6000340642,1
10,2,2100001471,3000077589,3035,6000340643,1
25,2,2100001471,110000371,521,6000340644,1
8,2,2100001471,110000371,521,6000340645,1
8,2,2100001471,110000371,521,6000340646,1
25,2,2100001471,110000371,521,6000340647,1
30,2,2100001471,3000077589,483,6000340648,1
8,2,2100001471,1540002015,487,6000340649,1
24,2,2100001471,1540002015,487,6000340650,1
15,2,2100001471,1540002015,483,6000340651,1
6,2,2100001471,3000045287,391,6000340652,1
10,2,2100001471,1100003617,6297,6000340653,1
5,2,2100001471,3000081089,391,6000340654,1
8,2,2100001471,270002142,482,6000340655,1
8,2,2100001471,270002142,482,6000340656,1
25,2,2100001471,270002142,482,6000340657,1
25,2,2100001471,270002142,482,6000340658,1
25.2,2,2100001471,270002142,482,6000340659,1
30,2,2100001471,3000091022,526,6000340660,1
10,2,2100001471,3000091022,526,6000340661,1
10,2,2100001471,3000091022,526,6000340662,1
30,2,2100001471,3000091022,487,6000340663,1
10,2,2100001471,3000091022,487,6000340664,1
30,2,2100001471,3000091022,487,6000340665,1
10,2,2100001471,360000446,4176,6000340666,1
10,2,2100001471,3000091022,487,6000340667,1
30,2,2100001471,3000091022,487,6000340668,1
30,2,2100001471,3000091022,487,6000340669,1
30,2,2100001471,3000091022,487,6000340670,1
10,2,2100001471,3000091022,526,6000340671,1
10,2,2100001471,3000091022,526,6000340672,1
10,2,2100001471,3000091022,526,6000340673,1
30,2,2100001471,3000091022,526,6000340674,1
30,2,2100001471,3000091022,526,6000340675,1
10,2,2100001471,3000091022,526,6000340676,1
10,2,2100001471,3000091022,526,6000340677,1
10,2,2100001471,3000091022,526,6000340678,1
30,2,2100001471,3000091022,526,6000340679,1
30,2,2100001471,3000091022,526,6000340680,1
30,2,2100001471,3000091022,526,6000340681,1
30,2,2100001471,3000091022,526,6000340682,1
30,2,2100001471,3000091022,526,6000340683,1
10,2,2100001471,3000091022,487,6000340684,1
25,2,2100001471,2070000400,387,6000340685,1
25,2,2100001471,2070000400,387,6000340686,1
8,2,2100001471,420001232,3035,6000340687,1
25,2,2100001471,420001232,483,6000340688,1
8,2,2100001471,420001232,3035,6000340689,1
8,2,2100001471,420001232,3035,6000340690,1
25,2,2100001471,420001232,483,6000340691,1
25,2,2100001471,420001232,483,6000340692,1
30,2,2100001471,3000039030,482,6000340693,1
6,2,2100001471,3000039030,391,6000340694,1
30,2,2100001471,3000039030,482,6000340695,1
25,2,2100001471,3000039030,387,6000340696,1
10,2,2100001471,3000039030,482,6000340697,1
15,2,2100001471,3000097695,6284,6000340698,1
10,2,2100001471,1000002944,378,6000340699,1
40,2,2100001471,1000002944,273,6000340700,1
7,2,2100001471,1540002015,3035,6000340701,1
21,2,2100001471,1540002015,483,6000340702,1
21,2,2100001471,1540002015,483,6000340703,1
7,2,2100001471,1540002015,3035,6000340704,1
21,2,2100001471,1540002015,483,6000340705,1
21,2,2100001471,1540002015,483,6000340706,1
7,2,2100001471,1540002015,3035,6000340707,1
7,2,2100001471,1540002015,3035,6000340708,1
7,2,2100001471,1540002015,3035,6000340709,1
21,2,2100001471,1540002015,483,6000340710,1
4,2,2100001471,3000110193,378,6000340711,1
25,2,2100001471,940002045,483,6000340712,1
8,2,2100001471,940002045,3035,6000340713,1
8,2,2100001471,940002045,3035,6000340714,1
8,2,2100001471,940002045,3035,6000340715,1
25,2,2100001471,940002045,483,6000340716,1
8,2,2100001471,940002045,3035,6000340717,1
25,2,2100001471,940002045,483,6000340718,1
25,2,2100001471,940002045,483,6000340719,1
25,2,2100001471,940002045,483,6000340720,1
25,2,2100001471,940002045,483,6000340721,1
25,2,2100001471,940002045,483,6000340722,1
8,2,2100001471,940002045,3035,6000340723,1
8,2,2100001471,940002045,3035,6000340724,1
15,2,2100001471,3000093213,6297,6000340725,1
15,2,2100001471,3000093213,6297,6000340726,1
15,2,2100001471,3000093213,6297,6000340727,1
15,2,2100001471,3000093213,6297,6000340728,1
15,2,2100001471,3000093213,6297,6000340729,1
8,2,2100001471,340000891,3035,6000340730,1
8,2,2100001471,340000891,3035,6000340731,1
8,2,2100001471,340000891,3035,6000340732,1
26,2,2100001471,340000891,483,6000340733,1
22,2,2100001471,340000891,483,6000340734,1
26,2,2100001471,340000891,483,6000340735,1
8,2,2100001471,340000891,3035,6000340736,1
7,2,2100001471,340000891,3035,6000340737,1
26,2,2100001471,340000891,483,6000340738,1
26,2,2100001471,340000891,483,6000340739,1
6,2,2100001471,3000002803,382,6000340740,1
600,1,2100001471,940000057,13333,6000340741,1
0.7,2,2100001471,140001762,2635,6000340742,1
20,2,2100001471,140001762,522,6000340743,1
10,2,2100001471,140001762,398,6000340744,1
20,2,2100001471,140001762,4176,6000340745,1
20,2,2100001471,140001762,349,6000340746,1
20,2,2100001471,140001762,522,6000340747,1
20,2,2100001471,3000039521,6346,6000340748,1
15,2,2100001471,3000039521,6297,6000340749,1
15,2,2100001471,3000039521,6297,6000340750,1
15,2,2100001471,3000039521,6297,6000340751,1
15,2,2100001471,3000039521,6297,6000340752,1
15,2,2100001471,3000039521,6297,6000340753,1
15,2,2100001471,3000039521,6297,6000340754,1
20,2,2100001471,3000039521,387,6000340755,1
8,2,2100001471,3000064297,4176,6000340756,1
8,2,2100001471,3000064297,4176,6000340757,1
25,2,2100001471,3000064297,522,6000340758,1
8,2,2100001471,3000064297,4176,6000340759,1
8,2,2100001471,3000064297,4176,6000340760,1
25,2,2100001471,3000064297,522,6000340761,1
25,2,2100001471,3000064297,4176,6000340762,1
25,2,2100001471,3000064297,522,6000340763,1
25,2,2100001471,3000064297,522,6000340764,1
10,2,2100001471,3000027116,4176,6000340765,1
30,2,2100001471,3000027116,522,6000340766,1
15,2,2100001471,3000065710,6287,6000340767,1
25,2,2100001471,940000057,273,6000340768,1
25,2,2100001471,940001528,482,6000340769,1
20,2,2100001471,940001528,387,6000340770,1
8,2,2100001471,940001528,3035,6000340771,1
10,2,2100001471,600002776,3035,6000340772,1
35,2,2100001471,600002776,483,6000340773,1
30,2,2100001471,600002776,483,6000340774,1
8,2,2100001471,150001284,3035,6000340775,1
5,2,2100001471,150001284,391,6000340776,1
25,2,2100001471,150001284,483,6000340777,1
9,2,2100001471,810004633,6284,6000340778,1
11.5,2,2100001471,810004633,6284,6000340779,1
11.5,2,2100001471,810004633,6284,6000340780,1
11,2,2100001471,810004633,6284,6000340781,1
10,2,2100001471,810004633,391,6000340782,1
19.6,2,2100001471,810004633,387,6000340783,1
11.5,2,2100001471,810004633,6284,6000340784,1
19.6,2,2100001471,810004633,387,6000340785,1
8.5,2,2100001471,810004633,6284,6000340786,1
8,2,2100001471,810004633,6284,6000340787,1
8,2,2100001471,810004633,6284,6000340788,1
11,2,2100001471,810004633,6284,6000340789,1
5,2,2100001471,810004633,398,6000340790,1
12,2,2100001471,940000057,522,6000340791,1
8,2,2100001471,3000001087,3035,6000340792,1
6,2,2100001471,3000001087,378,6000340793,1
25,2,2100001471,3000001087,483,6000340794,1
25,2,2100001471,3000001087,483,6000340795,1
8,2,2100001471,3000001087,3035,6000340796,1
10,2,2100001471,3000001087,391,6000340797,1
12,2,2100001471,940000057,522,6000340798,1
20,2,2100001471,420001581,387,6000340799,1
20,2,2100001471,420001581,387,6000340800,1
10,2,2100001471,940001965,4176,6000340801,1
10,2,2100001471,940001965,4176,6000340802,1
1,2,2100001471,940001965,2255,6000340803,1
30,2,2100001471,940001965,522,6000340804,1
10,2,2100001471,940001965,4176,6000340805,1
30,2,2100001471,940001965,522,6000340806,1
30,2,2100001471,940001965,522,6000340807,1
30,2,2100001471,940001965,522,6000340808,1
10,2,2100001471,940001965,4176,6000340809,1
30,2,2100001471,940001965,522,6000340810,1
10,2,2100001471,940001965,4176,6000340811,1
10,2,2100001471,940001965,4176,6000340812,1
30,2,2100001471,940001965,522,6000340813,1
10,2,2100001471,940001965,4176,6000340814,1
10,2,2100001471,940001965,4176,6000340815,1
30,2,2100001471,940001965,522,6000340816,1
30,2,2100001471,940001965,522,6000340817,1
10,2,2100001471,940001965,4176,6000340818,1
30,2,2100001471,940001965,522,6000340819,1
10,2,2100001471,3000081638,422,6000340820,1
500,1,2100001471,3000113733,13333,6000340821,1
500,1,2100001471,3000113733,13333,6000340822,1
8,2,2100001471,3000113733,521,6000340823,1
8,2,2100001471,3000113733,521,6000340824,1
20,2,2100001471,3000113733,6346,6000340825,1
500,1,2100001471,3000113733,13333,6000340826,1
24,2,2100001471,3000113733,521,6000340827,1
500,1,2100001471,3000113733,13333,6000340828,1
24,2,2100001471,3000113733,521,6000340829,1
10,2,2100001471,3000081638,482,6000340830,1
10,2,2100001471,3000081638,482,6000340831,1
10,2,2100001471,3000081638,482,6000340832,1
10,2,2100001471,3000081638,482,6000340833,1
10,2,2100001471,3000081638,482,6000340834,1
10,2,2100001471,3000081638,482,6000340835,1
10,2,2100001471,3000081638,482,6000340836,1
10,2,2100001471,3000081638,482,6000340837,1
25,2,2100001471,360000446,387,6000340838,1
4,2,2100001471,1000001284,546,6000340839,1
30,2,2100001471,3000081638,482,6000340840,1
30,2,2100001471,3000081638,482,6000340841,1
30,2,2100001471,3000081638,482,6000340842,1
30,2,2100001471,3000081638,482,6000340843,1
30,2,2100001471,3000081638,482,6000340844,1
30,2,2100001471,3000081638,482,6000340845,1
30,2,2100001471,3000081638,482,6000340846,1
30,2,2100001471,3000081638,482,6000340847,1
1,2,2100001471,3000111968,2634,6000340848,1
8,2,2100001471,3000045261,3035,6000340849,1
8,2,2100001471,3000045261,3035,6000340850,1
8,2,2100001471,3000045261,3035,6000340851,1
24,2,2100001471,3000045261,483,6000340852,1
8,2,2100001471,3000045261,3035,6000340853,1
8,2,2100001471,3000045261,3035,6000340854,1
8,2,2100001471,3000045261,3035,6000340855,1
24,2,2100001471,3000045261,483,6000340856,1
24,2,2100001471,3000045261,483,6000340857,1
24,2,2100001471,3000045261,483,6000340858,1
24,2,2100001471,3000045261,483,6000340859,1
24,2,2100001471,3000045261,483,6000340860,1
20,2,2100001471,3000036173,387,6000340861,1
10,2,2100001471,3000121015,522,6000340862,1
1,2,2100001471,3000111968,2634,6000340863,1
8,2,2100001471,3000046020,487,6000340864,1
24,2,2100001471,3000046020,487,6000340865,1
8,2,2100001471,3000046020,487,6000340866,1
24,2,2100001471,3000046020,487,6000340867,1
24,2,2100001471,3000046020,487,6000340868,1
8,2,2100001471,3000046020,487,6000340869,1
8,2,2100001471,3000046020,487,6000340870,1
8,2,2100001471,3000046020,487,6000340871,1
8,2,2100001471,3000046020,487,6000340872,1
24,2,2100001471,3000046020,487,6000340873,1
8,2,2100001471,3000046020,487,6000340874,1
8,2,2100001471,3000046020,487,6000340875,1
24,2,2100001471,3000046020,487,6000340876,1
8,2,2100001471,3000046020,487,6000340877,1
8,2,2100001471,3000046020,487,6000340878,1
24,2,2100001471,3000046020,487,6000340879,1
24,2,2100001471,3000046020,487,6000340880,1
24,2,2100001471,3000046020,487,6000340881,1
24,2,2100001471,3000046020,487,6000340882,1
24,2,2100001471,3000046020,487,6000340883,1
1,2,2100001471,3000111968,2634,6000340884,1
1,2,2100001471,3000111968,2634,6000340885,1
24,2,2100001471,3000121015,522,6000340886,1
12,2,2100001471,3000121015,522,6000340887,1
8,2,2100001471,3000121015,4176,6000340888,1
8,2,2100001471,3000121015,4176,6000340889,1
12,2,2100001471,3000121015,522,6000340890,1
2,2,2100001471,3000121015,4518,6000340891,1
24,2,2100001471,3000121015,522,6000340892,1
1,2,2100001471,3000111968,2634,6000340893,1
1,2,2100001471,3000111968,2634,6000340894,1
1,2,2100001471,3000111968,2634,6000340895,1
1,2,2100001471,300001832,468,6000340896,1
8,2,2100001471,3000002168,4176,6000340897,1
25,2,2100001471,3000002168,522,6000340898,1
8,2,2100001471,3000002168,4176,6000340899,1
25,2,2100001471,3000002168,522,6000340900,1
8,2,2100001471,3000002168,4176,6000340901,1
25,2,2100001471,3000002168,522,6000340902,1
1,2,2100001471,3000111968,2634,6000340903,1
1,2,2100001471,3000111968,2634,6000340904,1
8,2,2100001471,3000100217,483,6000340905,1
3,2,2100001471,3000100217,391,6000340906,1
6,2,2100001471,3000100217,483,6000340907,1
24,2,2100001471,3000100217,3035,6000340908,1
20,2,2100001471,3000100217,387,6000340909,1
32,2,2100001471,3000100217,3035,6000340910,1
20,2,2100001471,3000100217,387,6000340911,1
6,2,2100001471,3000100217,483,6000340912,1
1,2,2100001471,3000100217,464,6000340913,1
20,2,2100001471,3000100217,387,6000340914,1
3,2,2100001471,3000100217,391,6000340915,1
24,2,2100001471,3000100217,3035,6000340916,1
20,2,2100001471,3000111968,387,6000340917,1
6,2,2100001471,3000003088,391,6000340918,1
1,2,2100001471,3000111968,468,6000340919,1
8,2,2100001471,3000045956,487,6000340920,1
8,2,2100001471,3000045956,487,6000340921,1
8,2,2100001471,3000045956,487,6000340922,1
8,2,2100001471,3000045956,487,6000340923,1
25,2,2100001471,3000045956,487,6000340924,1
8,2,2100001471,3000045956,487,6000340925,1
25,2,2100001471,3000045956,487,6000340926,1
25,2,2100001471,3000045956,487,6000340927,1
8,2,2100001471,3000045956,487,6000340928,1
8,2,2100001471,3000045956,487,6000340929,1
25,2,2100001471,3000045956,487,6000340930,1
25,2,2100001471,3000045956,487,6000340931,1
8,2,2100001471,3000045956,487,6000340932,1
25,2,2100001471,3000045956,487,6000340933,1
25,2,2100001471,3000045956,487,6000340934,1
25,2,2100001471,3000045956,487,6000340935,1
25,2,2100001471,3000045956,487,6000340936,1
8,2,2100001471,3000045956,487,6000340937,1
19.6,2,2100001471,810006413,387,6000340938,1
10,2,2100001471,810006413,487,6000340939,1
10,2,2100001471,810006413,487,6000340940,1
32,2,2100001471,810006413,487,6000340941,1
10,2,2100001471,810006413,487,6000340942,1
20,2,2100001471,810006413,430,6000340943,1
29,2,2100001471,810006413,487,6000340944,1
32,2,2100001471,810006413,487,6000340945,1
10,2,2100001471,810006413,487,6000340946,1
19.6,2,2100001471,810006413,387,6000340947,1
29,2,2100001471,810006413,487,6000340948,1
28,2,2100001471,810006413,487,6000340949,1
27,2,2100001471,810006413,487,6000340950,1
27,2,2100001471,810006413,487,6000340951,1
27,2,2100001471,810006413,487,6000340952,1
10,2,2100001471,3000068291,487,6000340953,1
10,2,2100001471,3000068291,487,6000340954,1
33,2,2100001471,810005639,487,6000340955,1
8,2,2100001471,810005639,487,6000340956,1
5.4,2,2100001471,340002460,14843,6000340957,1
8,2,2100001471,1000001980,3035,6000340958,1
33,2,2100001471,3000110106,483,6000340959,1
8,2,2100001471,810005639,487,6000340960,1
31,2,2100001471,810005639,487,6000340961,1
30,2,2100001471,140000822,522,6000340962,1
10,2,2100001471,140000822,4176,6000340963,1
45,2,2100001471,3000044253,3035,6000340964,1
10,2,2100001471,1000001980,398,6000340965,1
30,2,2100001471,1000001980,482,6000340966,1
14,2,2100001471,3000044253,3035,6000340967,1
15,2,2100001471,3000044253,3035,6000340968,1
43,2,2100001471,3000044253,483,6000340969,1
45,2,2100001471,3000044253,483,6000340970,1
35,2,2100001471,1000001980,483,6000340971,1
6,2,2100001471,1000001980,391,6000340972,1
8,2,2100001471,1000001980,3035,6000340973,1
35,2,2100001471,1000001980,483,6000340974,1
44,2,2100001471,3000044253,483,6000340975,1
33,2,2100001471,3000044253,483,6000340976,1
35,2,2100001471,1000001980,483,6000340977,1
6,2,2100001471,1000001980,391,6000340978,1
25,2,2100001471,1000001980,387,6000340979,1
15,2,2100001471,3000044253,3035,6000340980,1
45,2,2100001471,3000044253,483,6000340981,1
10,2,2100001471,3000044253,3035,6000340982,1
14,2,2100001471,3000044253,3035,6000340983,1
8,2,2100001471,1000001980,3035,6000340984,1
35,2,2100001471,1000001980,483,6000340985,1
8,2,2100001471,1000001980,3035,6000340986,1
35,2,2100001471,1000001980,483,6000340987,1
12,2,2100001471,3000044253,3035,6000340988,1
36,2,2100001471,3000044253,483,6000340989,1
6,2,2100001471,1000001980,391,6000340990,1
20,2,2100001471,1480001868,387,6000340991,1
20,2,2100001471,3000012252,349,6000340992,1
0.45,2,2100001471,3000012252,2635,6000340993,1
1,2,2100001471,3000012252,468,6000340994,1
30,2,2100001471,1000001980,482,6000340995,1
35,2,2100001471,1000001980,483,6000340996,1
20,2,2100001471,3000012252,349,6000340997,1
30,2,2100001471,3000044253,483,6000340998,1
2,2,2100001471,3000012252,2635,6000340999,1
10,2,2100001471,3000012252,398,6000341000,1
5,2,2100001471,3000012252,378,6000341001,1
1,2,2100001471,3000012252,468,6000341002,1
5,2,2100001471,3000012252,378,6000341003,1
30,2,2100001471,3000012252,430,6000341004,1
11,2,2100001471,3000044253,3035,6000341005,1
8,2,2100001471,1000001980,3035,6000341006,1
8,2,2100001471,3000074620,482,6000341007,1
24,2,2100001471,3000074620,482,6000341008,1
1.2,2,2100001471,3000042257,2634,6000341009,1
5.4,2,2100001471,340002461,14843,6000341010,1
10,2,2100001471,1000003052,4176,6000341011,1
30,2,2100001471,1000003052,522,6000341012,1
10,2,2100001471,1000003052,4176,6000341013,1
30,2,2100001471,1000003052,522,6000341014,1
10,2,2100001471,1000003052,4176,6000341015,1
10,2,2100001471,1000003052,4176,6000341016,1
30,2,2100001471,1000003052,522,6000341017,1
10,2,2100001471,1000003052,4176,6000341018,1
30,2,2100001471,1000003052,522,6000341019,1
30,2,2100001471,1000003052,522,6000341020,1
32,2,2100001471,1000003365,522,6000341021,1
28,2,2100001471,1000003365,522,6000341022,1
32,2,2100001471,1000003365,522,6000341023,1
9,2,2100001471,1000003365,4176,6000341024,1
8,2,2100001471,1000003365,4176,6000341025,1
